;date;war articles;total articles;standardized
683;14.11.2001;0.0;22;0.0
684;15.11.2001;1.0;24;0.041666666666666664
685;16.11.2001;0.0;22;0.0
686;17.11.2001;2.0;22;0.09090909090909091
687;18.11.2001;1.0;13;0.07692307692307693
688;19.11.2001;4.0;31;0.12903225806451613
689;20.11.2001;1.0;22;0.045454545454545456
690;21.11.2001;1.0;17;0.058823529411764705
691;22.11.2001;2.0;27;0.07407407407407407
692;23.11.2001;1.0;21;0.047619047619047616
693;24.11.2001;1.0;27;0.037037037037037035
694;25.11.2001;0.0;16;0.0
695;26.11.2001;0.0;29;0.0
696;27.11.2001;3.0;25;0.12
697;28.11.2001;1.0;26;0.038461538461538464
698;29.11.2001;4.0;27;0.14814814814814814
699;30.11.2001;1.0;24;0.041666666666666664
700;01.12.2001;1.0;22;0.045454545454545456
701;02.12.2001;2.0;19;0.10526315789473684
702;03.12.2001;2.0;17;0.11764705882352941
703;04.12.2001;2.0;22;0.09090909090909091
704;05.12.2001;1.0;27;0.037037037037037035
705;06.12.2001;0.0;20;0.0
706;07.12.2001;3.0;21;0.14285714285714285
707;08.12.2001;3.0;21;0.14285714285714285
708;09.12.2001;0.0;16;0.0
709;10.12.2001;0.0;29;0.0
710;11.12.2001;2.0;23;0.08695652173913043
711;12.12.2001;2.0;28;0.07142857142857142
712;13.12.2001;0.0;29;0.0
713;14.12.2001;1.0;25;0.04
714;15.12.2001;0.0;19;0.0
715;16.12.2001;0.0;18;0.0
716;17.12.2001;1.0;21;0.047619047619047616
717;18.12.2001;2.0;18;0.1111111111111111
718;19.12.2001;4.0;25;0.16
719;20.12.2001;2.0;34;0.058823529411764705
720;21.12.2001;4.0;30;0.13333333333333333
721;22.12.2001;2.0;21;0.09523809523809523
722;23.12.2001;0.0;14;0.0
723;24.12.2001;0.0;7;0.0
724;25.12.2001;0.0;10;0.0
725;26.12.2001;1.0;10;0.1
726;27.12.2001;3.0;18;0.16666666666666666
727;28.12.2001;1.0;23;0.043478260869565216
728;29.12.2001;2.0;13;0.15384615384615385
729;30.12.2001;2.0;10;0.2
730;31.12.2001;3.0;10;0.3
731;01.01.2002;1.0;7;0.14285714285714285
732;02.01.2002;2.0;20;0.1
733;03.01.2002;1.0;20;0.05
734;04.01.2002;4.0;17;0.23529411764705882
735;05.01.2002;0.0;17;0.0
736;06.01.2002;1.0;15;0.06666666666666667
737;07.01.2002;2.0;22;0.09090909090909091
738;08.01.2002;1.0;19;0.05263157894736842
739;09.01.2002;2.0;26;0.07692307692307693
740;10.01.2002;1.0;28;0.03571428571428571
741;11.01.2002;2.0;31;0.06451612903225806
742;12.01.2002;2.0;28;0.07142857142857142
743;13.01.2002;0.0;23;0.0
744;14.01.2002;1.0;25;0.04
745;15.01.2002;1.0;24;0.041666666666666664
746;16.01.2002;1.0;32;0.03125
747;17.01.2002;1.0;25;0.04
748;18.01.2002;1.0;25;0.04
749;19.01.2002;0.0;13;0.0
750;20.01.2002;1.0;14;0.07142857142857142
751;21.01.2002;2.0;26;0.07692307692307693
752;22.01.2002;3.0;32;0.09375
753;23.01.2002;2.0;25;0.08
754;24.01.2002;0.0;20;0.0
755;25.01.2002;1.0;25;0.04
756;26.01.2002;0.0;24;0.0
757;27.01.2002;1.0;10;0.1
758;28.01.2002;1.0;25;0.04
759;29.01.2002;1.0;18;0.05555555555555555
760;30.01.2002;0.0;28;0.0
761;31.01.2002;2.0;27;0.07407407407407407
762;01.02.2002;1.0;23;0.043478260869565216
763;02.02.2002;2.0;21;0.09523809523809523
764;03.02.2002;2.0;15;0.13333333333333333
765;04.02.2002;4.0;28;0.14285714285714285
766;05.02.2002;4.0;25;0.16
767;06.02.2002;1.0;27;0.037037037037037035
768;07.02.2002;2.0;20;0.1
769;08.02.2002;1.0;28;0.03571428571428571
770;09.02.2002;1.0;8;0.125
771;10.02.2002;1.0;5;0.2
772;11.02.2002;1.0;23;0.043478260869565216
773;12.02.2002;4.0;24;0.16666666666666666
774;13.02.2002;3.0;27;0.1111111111111111
775;14.02.2002;4.0;45;0.08888888888888889
776;15.02.2002;2.0;26;0.07692307692307693
777;16.02.2002;2.0;20;0.1
778;17.02.2002;0.0;11;0.0
779;18.02.2002;0.0;27;0.0
780;19.02.2002;2.0;24;0.08333333333333333
781;20.02.2002;3.0;23;0.13043478260869565
782;21.02.2002;2.0;25;0.08
783;22.02.2002;3.0;23;0.13043478260869565
784;23.02.2002;3.0;21;0.14285714285714285
785;24.02.2002;1.0;8;0.125
786;25.02.2002;0.0;20;0.0
787;26.02.2002;0.0;20;0.0
788;27.02.2002;1.0;25;0.04
789;28.02.2002;2.0;33;0.06060606060606061
790;01.03.2002;2.0;19;0.10526315789473684
791;02.03.2002;0.0;22;0.0
792;03.03.2002;1.0;15;0.06666666666666667
793;04.03.2002;3.0;23;0.13043478260869565
794;05.03.2002;0.0;18;0.0
795;06.03.2002;1.0;30;0.03333333333333333
796;07.03.2002;4.0;27;0.14814814814814814
797;08.03.2002;1.0;31;0.03225806451612903
798;09.03.2002;4.0;27;0.14814814814814814
799;10.03.2002;3.0;14;0.21428571428571427
800;11.03.2002;1.0;24;0.041666666666666664
801;12.03.2002;0.0;26;0.0
802;13.03.2002;2.0;29;0.06896551724137931
803;14.03.2002;1.0;26;0.038461538461538464
804;15.03.2002;0.0;23;0.0
805;16.03.2002;1.0;20;0.05
806;17.03.2002;3.0;9;0.3333333333333333
807;18.03.2002;3.0;34;0.08823529411764706
808;19.03.2002;1.0;27;0.037037037037037035
809;20.03.2002;1.0;30;0.03333333333333333
810;21.03.2002;1.0;25;0.04
811;22.03.2002;1.0;24;0.041666666666666664
812;23.03.2002;1.0;22;0.045454545454545456
813;24.03.2002;0.0;12;0.0
814;25.03.2002;1.0;23;0.043478260869565216
815;26.03.2002;0.0;19;0.0
816;27.03.2002;1.0;20;0.05
817;28.03.2002;2.0;27;0.07407407407407407
818;29.03.2002;1.0;8;0.125
819;30.03.2002;1.0;13;0.07692307692307693
820;31.03.2002;2.0;12;0.16666666666666666
821;01.04.2002;1.0;10;0.1
822;02.04.2002;1.0;23;0.043478260869565216
823;03.04.2002;5.0;26;0.19230769230769232
824;04.04.2002;1.0;27;0.037037037037037035
825;05.04.2002;1.0;19;0.05263157894736842
826;06.04.2002;1.0;21;0.047619047619047616
827;07.04.2002;0.0;16;0.0
828;08.04.2002;3.0;30;0.1
829;09.04.2002;1.0;25;0.04
830;10.04.2002;0.0;20;0.0
831;11.04.2002;2.0;28;0.07142857142857142
832;12.04.2002;1.0;26;0.038461538461538464
833;13.04.2002;0.0;21;0.0
834;14.04.2002;2.0;8;0.25
835;15.04.2002;0.0;28;0.0
836;16.04.2002;0.0;30;0.0
837;17.04.2002;1.0;31;0.03225806451612903
838;18.04.2002;0.0;30;0.0
839;19.04.2002;0.0;17;0.0
840;20.04.2002;0.0;23;0.0
841;21.04.2002;1.0;15;0.06666666666666667
842;22.04.2002;1.0;27;0.037037037037037035
843;23.04.2002;2.0;24;0.08333333333333333
844;24.04.2002;0.0;28;0.0
845;25.04.2002;1.0;31;0.03225806451612903
846;26.04.2002;0.0;24;0.0
847;27.04.2002;1.0;15;0.06666666666666667
848;28.04.2002;1.0;9;0.1111111111111111
849;29.04.2002;0.0;16;0.0
850;30.04.2002;3.0;21;0.14285714285714285
851;01.05.2002;0.0;13;0.0
852;02.05.2002;1.0;18;0.05555555555555555
853;03.05.2002;2.0;17;0.11764705882352941
854;04.05.2002;0.0;16;0.0
855;05.05.2002;0.0;15;0.0
856;06.05.2002;0.0;26;0.0
857;07.05.2002;2.0;20;0.1
858;08.05.2002;3.0;17;0.17647058823529413
859;09.05.2002;0.0;12;0.0
860;10.05.2002;0.0;16;0.0
861;11.05.2002;0.0;18;0.0
862;12.05.2002;0.0;13;0.0
863;13.05.2002;0.0;21;0.0
864;14.05.2002;1.0;20;0.05
865;15.05.2002;0.0;20;0.0
866;16.05.2002;0.0;22;0.0
867;17.05.2002;0.0;34;0.0
868;18.05.2002;0.0;11;0.0
869;19.05.2002;2.0;10;0.2
870;20.05.2002;0.0;9;0.0
871;21.05.2002;2.0;24;0.08333333333333333
872;22.05.2002;0.0;22;0.0
873;23.05.2002;3.0;30;0.1
874;24.05.2002;4.0;21;0.19047619047619047
875;25.05.2002;1.0;21;0.047619047619047616
876;26.05.2002;0.0;8;0.0
877;27.05.2002;3.0;19;0.15789473684210525
878;28.05.2002;2.0;22;0.09090909090909091
879;29.05.2002;3.0;26;0.11538461538461539
880;30.05.2002;0.0;21;0.0
881;31.05.2002;1.0;19;0.05263157894736842
882;01.06.2002;2.0;30;0.06666666666666667
883;02.06.2002;4.0;17;0.23529411764705882
884;03.06.2002;2.0;24;0.08333333333333333
885;04.06.2002;1.0;25;0.04
886;05.06.2002;1.0;23;0.043478260869565216
887;06.06.2002;1.0;25;0.04
888;07.06.2002;0.0;15;0.0
889;08.06.2002;2.0;14;0.14285714285714285
890;09.06.2002;1.0;11;0.09090909090909091
891;10.06.2002;1.0;15;0.06666666666666667
892;11.06.2002;2.0;17;0.11764705882352941
893;12.06.2002;3.0;21;0.14285714285714285
894;13.06.2002;2.0;27;0.07407407407407407
895;14.06.2002;0.0;16;0.0
896;15.06.2002;1.0;11;0.09090909090909091
897;16.06.2002;1.0;14;0.07142857142857142
898;17.06.2002;0.0;14;0.0
899;18.06.2002;0.0;16;0.0
900;19.06.2002;1.0;17;0.058823529411764705
901;20.06.2002;2.0;21;0.09523809523809523
902;21.06.2002;1.0;18;0.05555555555555555
903;22.06.2002;0.0;19;0.0
904;23.06.2002;2.0;13;0.15384615384615385
905;24.06.2002;0.0;16;0.0
906;25.06.2002;0.0;14;0.0
907;26.06.2002;0.0;20;0.0
908;27.06.2002;0.0;12;0.0
909;28.06.2002;1.0;23;0.043478260869565216
910;29.06.2002;0.0;11;0.0
911;30.06.2002;0.0;16;0.0
912;01.07.2002;1.0;26;0.038461538461538464
913;02.07.2002;0.0;16;0.0
914;03.07.2002;1.0;18;0.05555555555555555
915;04.07.2002;1.0;15;0.06666666666666667
916;05.07.2002;2.0;15;0.13333333333333333
917;06.07.2002;1.0;18;0.05555555555555555
918;07.07.2002;1.0;13;0.07692307692307693
919;08.07.2002;1.0;18;0.05555555555555555
920;09.07.2002;0.0;10;0.0
921;10.07.2002;0.0;21;0.0
922;11.07.2002;0.0;19;0.0
923;12.07.2002;1.0;19;0.05263157894736842
924;13.07.2002;0.0;11;0.0
925;14.07.2002;0.0;13;0.0
926;15.07.2002;2.0;19;0.10526315789473684
927;16.07.2002;0.0;18;0.0
928;17.07.2002;1.0;19;0.05263157894736842
929;18.07.2002;0.0;18;0.0
930;19.07.2002;0.0;21;0.0
931;20.07.2002;0.0;15;0.0
932;21.07.2002;0.0;11;0.0
933;22.07.2002;1.0;15;0.06666666666666667
934;23.07.2002;3.0;19;0.15789473684210525
935;24.07.2002;1.0;22;0.045454545454545456
936;25.07.2002;1.0;15;0.06666666666666667
937;26.07.2002;1.0;20;0.05
938;27.07.2002;2.0;15;0.13333333333333333
939;28.07.2002;1.0;8;0.125
940;29.07.2002;2.0;14;0.14285714285714285
941;30.07.2002;1.0;19;0.05263157894736842
942;31.07.2002;1.0;19;0.05263157894736842
943;01.08.2002;1.0;20;0.05
944;02.08.2002;0.0;20;0.0
945;03.08.2002;2.0;10;0.2
946;04.08.2002;2.0;13;0.15384615384615385
947;05.08.2002;2.0;24;0.08333333333333333
948;06.08.2002;2.0;21;0.09523809523809523
949;07.08.2002;3.0;21;0.14285714285714285
950;08.08.2002;1.0;14;0.07142857142857142
951;09.08.2002;3.0;18;0.16666666666666666
952;10.08.2002;0.0;10;0.0
953;11.08.2002;0.0;6;0.0
954;12.08.2002;1.0;19;0.05263157894736842
955;13.08.2002;1.0;14;0.07142857142857142
956;14.08.2002;0.0;14;0.0
957;15.08.2002;1.0;14;0.07142857142857142
958;16.08.2002;0.0;18;0.0
959;17.08.2002;0.0;20;0.0
960;18.08.2002;1.0;11;0.09090909090909091
961;19.08.2002;3.0;21;0.14285714285714285
962;20.08.2002;1.0;21;0.047619047619047616
963;21.08.2002;3.0;19;0.15789473684210525
964;22.08.2002;0.0;14;0.0
965;23.08.2002;1.0;16;0.0625
966;24.08.2002;0.0;17;0.0
967;25.08.2002;0.0;8;0.0
968;26.08.2002;1.0;24;0.041666666666666664
969;27.08.2002;2.0;20;0.1
970;28.08.2002;0.0;21;0.0
971;29.08.2002;2.0;31;0.06451612903225806
972;30.08.2002;1.0;22;0.045454545454545456
973;31.08.2002;0.0;16;0.0
974;01.09.2002;3.0;14;0.21428571428571427
975;02.09.2002;1.0;30;0.03333333333333333
976;03.09.2002;1.0;19;0.05263157894736842
977;04.09.2002;2.0;22;0.09090909090909091
978;05.09.2002;2.0;30;0.06666666666666667
979;06.09.2002;3.0;22;0.13636363636363635
980;07.09.2002;3.0;19;0.15789473684210525
981;08.09.2002;2.0;17;0.11764705882352941
982;09.09.2002;4.0;33;0.12121212121212122
983;10.09.2002;2.0;26;0.07692307692307693
984;11.09.2002;3.0;30;0.1
985;12.09.2002;2.0;20;0.1
986;13.09.2002;0.0;24;0.0
987;14.09.2002;2.0;24;0.08333333333333333
988;15.09.2002;2.0;20;0.1
989;16.09.2002;1.0;23;0.043478260869565216
990;17.09.2002;1.0;17;0.058823529411764705
991;18.09.2002;1.0;25;0.04
992;19.09.2002;2.0;18;0.1111111111111111
993;20.09.2002;3.0;39;0.07692307692307693
994;21.09.2002;2.0;21;0.09523809523809523
995;22.09.2002;2.0;34;0.058823529411764705
996;23.09.2002;1.0;56;0.017857142857142856
997;24.09.2002;3.0;25;0.12
998;25.09.2002;1.0;29;0.034482758620689655
999;26.09.2002;2.0;20;0.1
1000;27.09.2002;2.0;29;0.06896551724137931
1001;28.09.2002;1.0;26;0.038461538461538464
1002;29.09.2002;0.0;18;0.0
1003;30.09.2002;1.0;22;0.045454545454545456
1004;01.10.2002;3.0;23;0.13043478260869565
1005;02.10.2002;1.0;18;0.05555555555555555
1006;03.10.2002;0.0;11;0.0
1007;04.10.2002;2.0;22;0.09090909090909091
1008;05.10.2002;0.0;19;0.0
1009;06.10.2002;1.0;18;0.05555555555555555
1010;07.10.2002;3.0;31;0.0967741935483871
1011;08.10.2002;3.0;22;0.13636363636363635
1012;09.10.2002;0.0;28;0.0
1013;10.10.2002;0.0;19;0.0
1014;11.10.2002;4.0;23;0.17391304347826086
1015;12.10.2002;1.0;12;0.08333333333333333
1016;13.10.2002;1.0;17;0.058823529411764705
1017;14.10.2002;0.0;21;0.0
1018;15.10.2002;1.0;15;0.06666666666666667
1019;16.10.2002;0.0;21;0.0
1020;17.10.2002;1.0;22;0.045454545454545456
1021;18.10.2002;0.0;16;0.0
1022;19.10.2002;1.0;21;0.047619047619047616
1023;20.10.2002;1.0;13;0.07692307692307693
1024;21.10.2002;2.0;23;0.08695652173913043
1025;22.10.2002;1.0;17;0.058823529411764705
1026;23.10.2002;4.0;22;0.18181818181818182
1027;24.10.2002;3.0;23;0.13043478260869565
1028;25.10.2002;4.0;21;0.19047619047619047
1029;26.10.2002;1.0;14;0.07142857142857142
1030;27.10.2002;1.0;10;0.1
1031;28.10.2002;1.0;21;0.047619047619047616
1032;29.10.2002;2.0;23;0.08695652173913043
1033;30.10.2002;2.0;20;0.1
1034;31.10.2002;0.0;22;0.0
1035;01.11.2002;1.0;17;0.058823529411764705
1036;02.11.2002;0.0;19;0.0
1037;03.11.2002;2.0;17;0.11764705882352941
1038;04.11.2002;3.0;27;0.1111111111111111
1039;05.11.2002;0.0;24;0.0
1040;06.11.2002;1.0;24;0.041666666666666664
1041;07.11.2002;2.0;22;0.09090909090909091
1042;08.11.2002;1.0;21;0.047619047619047616
1043;09.11.2002;2.0;19;0.10526315789473684
1044;10.11.2002;2.0;28;0.07142857142857142
1045;11.11.2002;3.0;44;0.06818181818181818
1046;12.11.2002;3.0;23;0.13043478260869565
1047;13.11.2002;2.0;30;0.06666666666666667
1048;14.11.2002;2.0;24;0.08333333333333333
1049;15.11.2002;2.0;21;0.09523809523809523
1050;16.11.2002;1.0;20;0.05
1051;17.11.2002;0.0;14;0.0
1052;18.11.2002;0.0;16;0.0
1053;19.11.2002;3.0;21;0.14285714285714285
1054;20.11.2002;2.0;20;0.1
1055;21.11.2002;3.0;23;0.13043478260869565
1056;22.11.2002;1.0;18;0.05555555555555555
1057;23.11.2002;1.0;23;0.043478260869565216
1058;24.11.2002;2.0;24;0.08333333333333333
1059;25.11.2002;2.0;44;0.045454545454545456
1060;26.11.2002;0.0;23;0.0
1061;27.11.2002;2.0;25;0.08
1062;28.11.2002;1.0;23;0.043478260869565216
1063;29.11.2002;1.0;21;0.047619047619047616
1064;30.11.2002;0.0;13;0.0
1065;01.12.2002;0.0;10;0.0
1066;02.12.2002;0.0;22;0.0
1067;03.12.2002;0.0;21;0.0
1068;04.12.2002;3.0;23;0.13043478260869565
1069;05.12.2002;2.0;24;0.08333333333333333
1070;06.12.2002;4.0;17;0.23529411764705882
1071;07.12.2002;1.0;17;0.058823529411764705
1072;08.12.2002;1.0;12;0.08333333333333333
1073;09.12.2002;2.0;31;0.06451612903225806
1074;10.12.2002;2.0;20;0.1
1075;11.12.2002;0.0;14;0.0
1076;12.12.2002;3.0;22;0.13636363636363635
1077;13.12.2002;0.0;21;0.0
1078;14.12.2002;2.0;23;0.08695652173913043
1079;15.12.2002;1.0;19;0.05263157894736842
1080;16.12.2002;5.0;22;0.22727272727272727
1081;17.12.2002;3.0;21;0.14285714285714285
1082;18.12.2002;2.0;21;0.09523809523809523
1083;19.12.2002;2.0;25;0.08
1084;20.12.2002;2.0;31;0.06451612903225806
1085;21.12.2002;4.0;12;0.3333333333333333
1086;22.12.2002;2.0;9;0.2222222222222222
1087;23.12.2002;7.0;14;0.5
1088;24.12.2002;4.0;7;0.5714285714285714
1089;25.12.2002;1.0;3;0.3333333333333333
1090;26.12.2002;3.0;10;0.3
1091;27.12.2002;2.0;12;0.16666666666666666
1092;28.12.2002;4.0;13;0.3076923076923077
1093;29.12.2002;2.0;13;0.15384615384615385
1094;30.12.2002;3.0;18;0.16666666666666666
1095;31.12.2002;2.0;9;0.2222222222222222
1096;01.01.2003;3.0;12;0.25
1097;02.01.2003;3.0;19;0.15789473684210525
1098;03.01.2003;4.0;16;0.25
1099;04.01.2003;1.0;20;0.05
1100;05.01.2003;2.0;8;0.25
1101;06.01.2003;2.0;20;0.1
1102;07.01.2003;5.0;20;0.25
1103;08.01.2003;5.0;17;0.29411764705882354
1104;09.01.2003;7.0;22;0.3181818181818182
1105;10.01.2003;2.0;19;0.10526315789473684
1106;11.01.2003;1.0;15;0.06666666666666667
1107;12.01.2003;1.0;8;0.125
1108;13.01.2003;2.0;14;0.14285714285714285
1109;14.01.2003;6.0;17;0.35294117647058826
1110;15.01.2003;3.0;23;0.13043478260869565
1111;16.01.2003;6.0;23;0.2608695652173913
1112;17.01.2003;4.0;18;0.2222222222222222
1113;18.01.2003;4.0;20;0.2
1114;19.01.2003;4.0;12;0.3333333333333333
1115;20.01.2003;5.0;26;0.19230769230769232
1116;21.01.2003;2.0;21;0.09523809523809523
1117;22.01.2003;5.0;29;0.1724137931034483
1118;23.01.2003;9.0;28;0.32142857142857145
1119;24.01.2003;6.0;28;0.21428571428571427
1120;25.01.2003;1.0;20;0.05
1121;26.01.2003;3.0;17;0.17647058823529413
1122;27.01.2003;3.0;29;0.10344827586206896
1123;28.01.2003;10.0;26;0.38461538461538464
1124;29.01.2003;1.0;29;0.034482758620689655
1125;30.01.2003;4.0;29;0.13793103448275862
1126;31.01.2003;4.0;26;0.15384615384615385
1127;01.02.2003;4.0;19;0.21052631578947367
1128;02.02.2003;2.0;21;0.09523809523809523
1129;03.02.2003;0.0;30;0.0
1130;04.02.2003;3.0;25;0.12
1131;05.02.2003;3.0;30;0.1
1132;06.02.2003;8.0;23;0.34782608695652173
1133;07.02.2003;4.0;21;0.19047619047619047
1134;08.02.2003;5.0;21;0.23809523809523808
1135;09.02.2003;1.0;15;0.06666666666666667
1136;10.02.2003;5.0;27;0.18518518518518517
1137;11.02.2003;7.0;29;0.2413793103448276
1138;12.02.2003;6.0;23;0.2608695652173913
1139;13.02.2003;7.0;31;0.22580645161290322
1140;14.02.2003;7.0;28;0.25
1141;15.02.2003;1.0;9;0.1111111111111111
1142;16.02.2003;2.0;14;0.14285714285714285
1143;17.02.2003;5.0;24;0.20833333333333334
1144;18.02.2003;6.0;22;0.2727272727272727
1145;19.02.2003;5.0;27;0.18518518518518517
1146;20.02.2003;7.0;24;0.2916666666666667
1147;21.02.2003;4.0;22;0.18181818181818182
1148;22.02.2003;2.0;19;0.10526315789473684
1149;23.02.2003;1.0;10;0.1
1150;24.02.2003;4.0;26;0.15384615384615385
1151;25.02.2003;7.0;29;0.2413793103448276
1152;26.02.2003;5.0;29;0.1724137931034483
1153;27.02.2003;3.0;22;0.13636363636363635
1154;28.02.2003;5.0;43;0.11627906976744186
1155;01.03.2003;2.0;17;0.11764705882352941
1156;02.03.2003;3.0;14;0.21428571428571427
1157;03.03.2003;6.0;23;0.2608695652173913
1158;04.03.2003;6.0;27;0.2222222222222222
1159;05.03.2003;3.0;27;0.1111111111111111
1160;06.03.2003;5.0;22;0.22727272727272727
1161;07.03.2003;3.0;24;0.125
1162;08.03.2003;1.0;20;0.05
1163;09.03.2003;0.0;10;0.0
1164;10.03.2003;2.0;30;0.06666666666666667
1165;11.03.2003;4.0;28;0.14285714285714285
1166;12.03.2003;6.0;24;0.25
1167;13.03.2003;2.0;29;0.06896551724137931
1168;14.03.2003;6.0;37;0.16216216216216217
1169;15.03.2003;2.0;17;0.11764705882352941
1170;16.03.2003;6.0;16;0.375
1171;17.03.2003;8.0;36;0.2222222222222222
1172;18.03.2003;14.0;41;0.34146341463414637
1173;19.03.2003;9.0;32;0.28125
1174;20.03.2003;27.0;52;0.5192307692307693
1175;21.03.2003;16.0;42;0.38095238095238093
1176;22.03.2003;7.0;37;0.1891891891891892
1177;23.03.2003;3.0;26;0.11538461538461539
1178;24.03.2003;10.0;35;0.2857142857142857
1179;25.03.2003;8.0;29;0.27586206896551724
1180;26.03.2003;11.0;29;0.3793103448275862
1181;27.03.2003;11.0;31;0.3548387096774194
1182;28.03.2003;13.0;39;0.3333333333333333
1183;29.03.2003;6.0;33;0.18181818181818182
1184;30.03.2003;13.0;32;0.40625
1185;31.03.2003;5.0;34;0.14705882352941177
1186;01.04.2003;9.0;24;0.375
1187;02.04.2003;5.0;17;0.29411764705882354
1188;03.04.2003;9.0;30;0.3
1189;04.04.2003;9.0;33;0.2727272727272727
1190;05.04.2003;3.0;24;0.125
1191;06.04.2003;7.0;24;0.2916666666666667
1192;07.04.2003;6.0;33;0.18181818181818182
1193;08.04.2003;8.0;22;0.36363636363636365
1194;09.04.2003;5.0;28;0.17857142857142858
1195;10.04.2003;7.0;28;0.25
1196;11.04.2003;7.0;32;0.21875
1197;12.04.2003;3.0;26;0.11538461538461539
1198;13.04.2003;1.0;26;0.038461538461538464
1199;14.04.2003;5.0;29;0.1724137931034483
1200;15.04.2003;2.0;20;0.1
1201;16.04.2003;3.0;20;0.15
1202;17.04.2003;5.0;38;0.13157894736842105
1203;18.04.2003;1.0;10;0.1
1204;19.04.2003;0.0;11;0.0
1205;20.04.2003;0.0;9;0.0
1206;21.04.2003;0.0;9;0.0
1207;22.04.2003;3.0;20;0.15
1208;23.04.2003;0.0;24;0.0
1209;24.04.2003;4.0;21;0.19047619047619047
1210;25.04.2003;1.0;17;0.058823529411764705
1211;26.04.2003;1.0;18;0.05555555555555555
1212;27.04.2003;0.0;14;0.0
1213;28.04.2003;2.0;24;0.08333333333333333
1214;29.04.2003;2.0;29;0.06896551724137931
1215;30.04.2003;3.0;24;0.125
1216;01.05.2003;1.0;9;0.1111111111111111
1217;02.05.2003;2.0;20;0.1
1218;03.05.2003;1.0;24;0.041666666666666664
1219;04.05.2003;0.0;8;0.0
1220;05.05.2003;2.0;20;0.1
1221;06.05.2003;1.0;22;0.045454545454545456
1222;07.05.2003;2.0;21;0.09523809523809523
1223;08.05.2003;1.0;21;0.047619047619047616
1224;09.05.2003;0.0;23;0.0
1225;10.05.2003;0.0;21;0.0
1226;11.05.2003;0.0;15;0.0
1227;12.05.2003;1.0;19;0.05263157894736842
1228;13.05.2003;3.0;24;0.125
1229;14.05.2003;0.0;19;0.0
1230;15.05.2003;2.0;26;0.07692307692307693
1231;16.05.2003;0.0;21;0.0
1232;17.05.2003;0.0;18;0.0
1233;18.05.2003;0.0;9;0.0
1234;19.05.2003;1.0;22;0.045454545454545456
1235;20.05.2003;1.0;22;0.045454545454545456
1236;21.05.2003;5.0;21;0.23809523809523808
1237;22.05.2003;3.0;26;0.11538461538461539
1238;23.05.2003;1.0;26;0.038461538461538464
1239;24.05.2003;0.0;21;0.0
1240;25.05.2003;0.0;15;0.0
1241;26.05.2003;0.0;22;0.0
1242;27.05.2003;2.0;21;0.09523809523809523
1243;28.05.2003;1.0;24;0.041666666666666664
1244;29.05.2003;1.0;15;0.06666666666666667
1245;30.05.2003;3.0;21;0.14285714285714285
1246;31.05.2003;1.0;20;0.05
1247;01.06.2003;2.0;17;0.11764705882352941
1248;02.06.2003;2.0;23;0.08695652173913043
1249;03.06.2003;4.0;26;0.15384615384615385
1250;04.06.2003;2.0;21;0.09523809523809523
1251;05.06.2003;1.0;31;0.03225806451612903
1252;06.06.2003;3.0;26;0.11538461538461539
1253;07.06.2003;0.0;11;0.0
1254;08.06.2003;2.0;10;0.2
1255;09.06.2003;3.0;10;0.3
1256;10.06.2003;4.0;20;0.2
1257;11.06.2003;2.0;18;0.1111111111111111
1258;12.06.2003;3.0;21;0.14285714285714285
1259;13.06.2003;5.0;23;0.21739130434782608
1260;14.06.2003;0.0;18;0.0
1261;15.06.2003;5.0;17;0.29411764705882354
1262;16.06.2003;3.0;24;0.125
1263;17.06.2003;5.0;22;0.22727272727272727
1264;18.06.2003;0.0;20;0.0
1265;19.06.2003;5.0;26;0.19230769230769232
1266;20.06.2003;4.0;26;0.15384615384615385
1267;21.06.2003;0.0;13;0.0
1268;22.06.2003;1.0;8;0.125
1269;23.06.2003;2.0;18;0.1111111111111111
1270;24.06.2003;1.0;16;0.0625
1271;25.06.2003;3.0;23;0.13043478260869565
1272;26.06.2003;3.0;18;0.16666666666666666
1273;27.06.2003;3.0;31;0.0967741935483871
1274;28.06.2003;0.0;22;0.0
1275;29.06.2003;0.0;13;0.0
1276;30.06.2003;0.0;19;0.0
1277;01.07.2003;0.0;24;0.0
1278;02.07.2003;0.0;22;0.0
1279;03.07.2003;1.0;28;0.03571428571428571
1280;04.07.2003;1.0;20;0.05
1281;05.07.2003;0.0;16;0.0
1282;06.07.2003;1.0;11;0.09090909090909091
1283;07.07.2003;1.0;22;0.045454545454545456
1284;08.07.2003;0.0;20;0.0
1285;09.07.2003;2.0;21;0.09523809523809523
1286;10.07.2003;2.0;19;0.10526315789473684
1287;11.07.2003;2.0;21;0.09523809523809523
1288;12.07.2003;0.0;14;0.0
1289;13.07.2003;0.0;14;0.0
1290;14.07.2003;2.0;16;0.125
1291;15.07.2003;1.0;20;0.05
1292;16.07.2003;1.0;21;0.047619047619047616
1293;17.07.2003;1.0;21;0.047619047619047616
1294;18.07.2003;2.0;24;0.08333333333333333
1295;19.07.2003;1.0;8;0.125
1296;20.07.2003;1.0;9;0.1111111111111111
1297;21.07.2003;1.0;24;0.041666666666666664
1298;22.07.2003;2.0;22;0.09090909090909091
1299;23.07.2003;1.0;18;0.05555555555555555
1300;24.07.2003;0.0;18;0.0
1301;25.07.2003;3.0;28;0.10714285714285714
1302;26.07.2003;0.0;23;0.0
1303;27.07.2003;0.0;9;0.0
